,0,1,2,3,4,5,6,7,8
2,/lol/tal-2019-winter/season/royal-youth-academy-vs-bursaspor-academy-83441,/media/flag/38.png,/media/flag/38.png,/lol/tal-2019-winter/season,/media/tournament/_60/e2040.png,,RYAсчетBURA,"28 февраля, 2019, 23:55",
3,/lol/lcl-2019-open-cup-winter/group/rox-vs-future-perfect-zaun-81995,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-open-cup-winter/group,/media/tournament/_60/e1961.png,,RoXсчетFP Zaun,"28 февраля, 2019, 23:51",
4,/lol/tal-2019-winter/season/dark-passage-academy-vs-besiktas-academy-83440,/media/flag/38.png,/media/flag/38.png,/lol/tal-2019-winter/season,/media/tournament/_60/e2040.png,,DPAсчетBJKA,"28 февраля, 2019, 22:49",
5,/lol/tal-2019-winter/season/fenerbahce-academy-vs-aurora-academy-83439,/media/flag/38.png,/media/flag/38.png,/lol/tal-2019-winter/season,/media/tournament/_60/e2040.png,,FBAсчетAURA,"28 февраля, 2019, 21:41",
6,/lol/tal-2019-winter/season/supermassive-academy-vs-galakticos-academy-83438,/media/flag/38.png,/media/flag/38.png,/lol/tal-2019-winter/season,/media/tournament/_60/e2040.png,,SUPAсчетGALA,"28 февраля, 2019, 20:38",
7,/lol/lms-2019-spring/season/mad-team-vs-dragon-gate-tea-78099,/media/flag/7.png,/media/flag/56.png,/lol/lms-2019-spring/season,/media/tournament/_60/e1971.png,,MADсчетDG,"28 февраля, 2019, 17:23",
8,/lol/lck-2019-spring/season/damwon-gaming-vs-jin-air-77658,/media/flag/1.png,/media/flag/1.png,/lol/lck-2019-spring/season,/media/tournament/_60/e1829.png,,DWGсчетJAG,"28 февраля, 2019, 17:05",
9,/lol/ldl-2019-spring/season/ig-young-vs-team-87-212593,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,iGYсчет87,"28 февраля, 2019, 16:00",
10,/lol/ldl-2019-spring/season/royalclub-vs-up-210621,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,RYLсчетUP,"28 февраля, 2019, 16:00",
11,/lol/lms-2019-spring/season/alpha-esports-vs-g-rex-78098,/media/flag/7.png,/media/flag/7.png,/lol/lms-2019-spring/season,/media/tournament/_60/e1971.png,,ALFсчетGRX,"28 февраля, 2019, 15:46",
12,/lol/challengers-korea-2019-spring/season/bbq-olivers-vs-asura-265274,/media/flag/1.png,/media/flag/1.png,/lol/challengers-korea-2019-spring/season,/media/tournament/_60/e3317.png,,bbqсчетASR,"28 февраля, 2019, 15:04",
13,/lol/lck-2019-spring/season/sandbox-gaming-vs-afreeca-77657,/media/flag/1.png,/media/flag/1.png,/lol/lck-2019-spring/season,/media/tournament/_60/e1829.png,,SBсчетAF,"28 февраля, 2019, 14:14",
14,/lol/ldl-2019-spring/season/oh-my-dream-vs-legend-esport-212641,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,OMDсчетLEG,"28 февраля, 2019, 14:00",
15,/lol/ldl-2019-spring/season/vg-potential-vs-tsg-210622,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,VGPсчетTSG,"28 февраля, 2019, 14:00",
16,/lol/ldl-2019-spring/season/joy-dream-vs-lingan-210620,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,JDMсчетLGE,"28 февраля, 2019, 12:00",
17,/lol/challengers-korea-2019-spring/season/brion-blade-vs-winners-265273,/media/flag/1.png,/media/flag/1.png,/lol/challengers-korea-2019-spring/season,/media/tournament/_60/e3317.png,,BRBсчетWNS,"28 февраля, 2019, 11:55",
18,/lol/ldl-2019-spring/season/blg-junior-vs-snake-wudu-212642,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,BLGJсчетSWD,"28 февраля, 2019, 10:00",
19,/lol/lcl-2019-open-cup-winter/group/dragon-army-vs-grandma-lovers-81994,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-open-cup-winter/group,/media/tournament/_60/e1961.png,,DAсчетGL,"28 февраля, 2019, 02:49",
0,/lol/lcl-2019-open-cup-winter/group/vaevictis-vs-future-perfect-demacia-81993,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-open-cup-winter/group,/media/tournament/_60/e1961.png,,VAEсчетFP Demacia,"28 февраля, 2019, 01:52",
1,/lol/lcl-2019-open-cup-winter/group/just-vs-future-perfect-ionia-81992,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-open-cup-winter/group,/media/tournament/_60/e1961.png,,JustсчетFP Ionia,"28 февраля, 2019, 00:50",
2,/lol/lcl-2019-open-cup-winter/group/vega-squadron-vs-core-mind-games-81991,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-open-cup-winter/group,/media/tournament/_60/e1961.png,,VEGсчетCMG,"27 февраля, 2019, 23:51",
3,/lol/lpl-2019-spring/season/rogue-warriors-vs-snake-77542,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,RWсчетSS,"27 февраля, 2019, 18:00",
4,/lol/ldl-2019-spring/season/vp-game-vs-gama-dream-210619,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,VPсчетGD,"27 февраля, 2019, 16:00",
5,/lol/ldl-2019-spring/season/snake-wudu-vs-victorious-gaming-210618,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,SWDсчетVTG,"27 февраля, 2019, 16:00",
6,/lol/lpl-2019-spring/season/jd-gaming-vs-victory-five-77541,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,JDGсчетV5,"27 февраля, 2019, 16:00",
7,/lol/ldl-2019-spring/season/we-academy-vs-scorpio-game-210617,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,WEAсчетSG,"27 февраля, 2019, 14:00",
8,/lol/ldl-2019-spring/season/funplus-blaze-vs-young-miracles-210616,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,FPBсчетYM,"27 февраля, 2019, 14:00",
9,/lol/ldl-2019-spring/season/suning-gaming-s-vs-sdx-gaming-210615,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,SNSсчетSDX,"27 февраля, 2019, 12:00",
10,/lol/ldl-2019-spring/season/ig-young-vs-oh-my-dream-210614,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,iGYсчетOMD,"27 февраля, 2019, 10:00",
11,/lol/lpl-2019-spring/season/funplus-phoenix-vs-omg-77540,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,FPXсчетOMG,"26 февраля, 2019, 18:00",
12,/lol/lpl-2019-spring/season/topsports-gaming-vs-sinodragon-club-77539,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,TOPсчетSDG,"26 февраля, 2019, 16:00",
13,/lol/lpl-2019-spring/season/invictus-gaming-vs-suning-gaming-77538,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,iGсчетSNG,"25 февраля, 2019, 18:00",
14,/lol/challengers-korea-2019-spring/season/es-sharks-vs-team-vsg-265272,/media/flag/1.png,/media/flag/1.png,/lol/challengers-korea-2019-spring/season,/media/tournament/_60/e3317.png,,ESSсчетVSG,"25 февраля, 2019, 17:22",
15,/lol/ldl-2019-spring/season/sinodragon-prince-vs-legend-esport-210613,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,SDPсчетLEG,"25 февраля, 2019, 16:00",
16,/lol/ldl-2019-spring/season/rogue-warriors-shark-vs-up-210612,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,RWSсчетUP,"25 февраля, 2019, 16:00",
17,/lol/lpl-2019-spring/season/lgd-vs-we-77537,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,LGDсчетWE,"25 февраля, 2019, 16:00",
18,/lol/challengers-korea-2019-spring/season/apk-prince-vs-mvp-265271,/media/flag/1.png,/media/flag/1.png,/lol/challengers-korea-2019-spring/season,/media/tournament/_60/e3317.png,,APKсчетMVP,"25 февраля, 2019, 14:50",
19,/lol/ldl-2019-spring/season/edg-youth-vs-tsg-210611,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,EDGYсчетTSG,"25 февраля, 2019, 14:00",
0,/lol/ldl-2019-spring/season/king-of-future-vs-lingan-210610,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,KOFсчетLGE,"25 февраля, 2019, 14:00",
1,/lol/ldl-2019-spring/season/blg-junior-vs-team-87-210608,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,BLGJсчет87,"25 февраля, 2019, 12:00",
2,/lol/ldl-2019-spring/season/suning-gaming-s-vs-funplus-blaze-210607,/media/flag/4.png,/media/flag/4.png,/lol/ldl-2019-spring/season,/media/tournament/_60/e2190.png,,SNSсчетFPB,"25 февраля, 2019, 10:00",
3,/lol/lcs-2019-spring/season/liquid-vs-100-thieves-78033,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,TLсчет100T,"25 февраля, 2019, 07:00",
4,/lol/lla-2019-opening/season/all-knights-vs-isurus-gaming-78941,/media/flag/35.png,/media/flag/47.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,AKсчетISG,"25 февраля, 2019, 06:11",
5,/lol/lcs-2019-spring/season/flyquest-esports-vs-tsm-78032,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,FLYсчетTSM,"25 февраля, 2019, 05:51",
6,/lol/lcs-2019-spring/season/cloud9-vs-clg-78031,/media/flag/2.png,/media/flag/13.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,C9счетCLG,"25 февраля, 2019, 04:57",
7,/lol/lla-2019-opening/season/infinity-esports-vs-furious-gaming-78943,/media/flag/108.png,/media/flag/47.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,INFсчетFG,"25 февраля, 2019, 04:51",
8,/lol/lla-2019-opening/season/xten-esports-vs-pixel-esports-club-78942,/media/flag/35.png,/media/flag/35.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,XTENсчетPIX,"25 февраля, 2019, 03:49",
9,/lol/lcs-2019-spring/season/optic-gaming-vs-clutch-gaming-78030,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,OPTсчетCG,"25 февраля, 2019, 03:44",
10,/lol/lla-2019-opening/season/rainbow7-vs-kaos-latin-gamers-78944,/media/flag/79.png,/media/flag/35.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,R7счетKLG,"25 февраля, 2019, 02:48",
11,/lol/lcs-2019-spring/season/golden-guardians-vs-efx-78029,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,GGSсчетFOX,"25 февраля, 2019, 02:44",
12,/lol/cblol-2019-summer/season/cnb-esports-club-vs-flamengo-esports-77119,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,CNBсчетFLA,"25 февраля, 2019, 02:10",
13,/lol/lcl-2019-spring/season/vega-squadron-vs-m19-82406,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,VEGсчетM19,"25 февраля, 2019, 01:34",
14,/lol/cblol-2019-summer/season/kabum-idm-gaming-vs-progaming-77118,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,KBMсчетPRG,"25 февраля, 2019, 00:58",
15,/lol/lcl-2019-spring/season/dragon-army-vs-elements-pro-gaming-82405,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,DAсчетEPG,"25 февраля, 2019, 00:36",
16,/lol/cblol-2019-summer/season/uppercut-esports-vs-intz-e-sports-77117,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,UPсчетINTZ,"25 февраля, 2019, 00:08",
17,/lol/lcl-2019-spring/season/gambit-esports-vs-vega-squadron-82404,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,GMBсчетVEG,"24 февраля, 2019, 23:43",
18,/lol/lcl-2019-spring/season/elements-pro-gaming-vs-rox-82403,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,EPGсчетRoX,"24 февраля, 2019, 23:03",
19,/lol/cblol-2019-summer/season/keyd-stars-vs-redemption-esports-77116,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,VKсчетRDP,"24 февраля, 2019, 22:54",
0,/lol/lcl-2019-spring/season/gambit-esports-vs-vaevictis-82402,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,GMBсчетVAE,"24 февраля, 2019, 21:08",
1,/lol/tcl-2019-winter/season/galakticos-vs-dark-passage-83693,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,GALсчетDP,"24 февраля, 2019, 21:01",
2,/lol/lcl-2019-spring/season/rox-vs-just-82401,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,RoXсчетJust,"24 февраля, 2019, 19:55",
3,/lol/tcl-2019-winter/season/besiktas-vs-galatasaray-esports-83692,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,BJKсчетGS,"24 февраля, 2019, 19:44",
4,/lol/ljl-2019-spring/season/crest-gaming-act-vs-unsold-stuff-gaming-78858,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2019-spring/season,/media/tournament/_60/e1987.png,,CGAсчетUSG,"24 февраля, 2019, 19:06",
5,/lol/tcl-2019-winter/season/bursaspor-esports-vs-hwa-gaming-83691,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,BURсчетHWA,"24 февраля, 2019, 18:47",
6,/lol/vcs-2019-spring/spring-split/gigabyte-marines-esports-vs-cherry-esports-84328,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2019-spring/spring-split,/media/tournament/_60/e1974.png,,GAMсчетCR,"24 февраля, 2019, 18:33",
7,/lol/lck-2019-spring/season/hanwha-life-esports-vs-afreeca-77656,/media/flag/1.png,/media/flag/1.png,/lol/lck-2019-spring/season,/media/tournament/_60/e1829.png,,HLEсчетAF,"24 февраля, 2019, 18:10",
8,/lol/tcl-2019-winter/season/team-aurora-vs-royal-youth-83690,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,AURсчетRY,"24 февраля, 2019, 18:00",
9,/lol/lpl-2019-spring/season/rogue-warriors-vs-edg-77536,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,RWсчетEDG,"24 февраля, 2019, 18:00",
10,/lol/ljl-2019-spring/season/v3-esports-vs-detonation-fm-78857,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2019-spring/season,/media/tournament/_60/e1987.png,,V3счетDFM,"24 февраля, 2019, 17:58",
11,/lol/tcl-2019-winter/season/fenerbahce-vs-supermassive-83689,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,FBсчетSUP,"24 февраля, 2019, 16:34",
12,/lol/ljl-2019-spring/season/crest-gaming-act-vs-axiz-78856,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2019-spring/season,/media/tournament/_60/e1987.png,,CGAсчетAXIZ,"24 февраля, 2019, 16:34",
13,/lol/lpl-2019-spring/season/bilibili-gaming-vs-sinodragon-club-77535,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,BLGсчетSDG,"24 февраля, 2019, 16:00",
14,/lol/vcs-2019-spring/spring-split/evos-esports-vs-sky-gaming-84326,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2019-spring/spring-split,/media/tournament/_60/e1974.png,,EVSсчетSGD,"24 февраля, 2019, 15:35",
15,/lol/ljl-2019-spring/season/detonation-fm-vs-axiz-78855,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2019-spring/season,/media/tournament/_60/e1987.png,,DFMсчетAXIZ,"24 февраля, 2019, 15:26",
16,/lol/ljl-2019-spring/season/sengoku-gaming-vs-rascal-jester-78854,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2019-spring/season,/media/tournament/_60/e1987.png,,SGсчетRJ,"24 февраля, 2019, 14:15",
17,/lol/lck-2019-spring/season/damwon-gaming-vs-skt-t1-77655,/media/flag/1.png,/media/flag/1.png,/lol/lck-2019-spring/season,/media/tournament/_60/e1829.png,,DWGсчетT1,"24 февраля, 2019, 13:10",
18,/lol/lpl-2019-spring/season/jd-gaming-vs-omg-77534,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,JDGсчетOMG,"24 февраля, 2019, 13:00",
19,/lol/ljl-2019-spring/season/sengoku-gaming-vs-burning-core-78853,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2019-spring/season,/media/tournament/_60/e1987.png,,SGсчетBCO,"24 февраля, 2019, 12:53",
0,/lol/ljl-2019-spring/season/burning-core-vs-rascal-jester-78833,/media/flag/9.png,/media/flag/9.png,/lol/ljl-2019-spring/season,/media/tournament/_60/e1987.png,,BCOсчетRJ,"24 февраля, 2019, 11:30",
1,/lol/lcs-2019-spring/season/tsm-vs-clg-78028,/media/flag/2.png,/media/flag/13.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,TSMсчетCLG,"24 февраля, 2019, 08:54",
2,/lol/lcs-2019-spring/season/flyquest-esports-vs-cloud9-78027,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,FLYсчетC9,"24 февраля, 2019, 07:53",
3,/lol/lcs-2019-spring/season/clutch-gaming-vs-golden-guardians-78026,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,CGсчетGGS,"24 февраля, 2019, 06:54",
4,/lol/lla-2019-opening/season/rainbow7-vs-infinity-esports-78940,/media/flag/79.png,/media/flag/108.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,R7счетINF,"24 февраля, 2019, 06:02",
5,/lol/lcs-2019-spring/season/liquid-vs-efx-78025,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,TLсчетFOX,"24 февраля, 2019, 05:49",
6,/lol/lla-2019-opening/season/isurus-gaming-vs-pixel-esports-club-78939,/media/flag/47.png,/media/flag/35.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,ISGсчетPIX,"24 февраля, 2019, 04:56",
7,/lol/lcs-2019-spring/season/optic-gaming-vs-100-thieves-78024,/media/flag/2.png,/media/flag/2.png,/lol/lcs-2019-spring/season,/media/tournament/_60/e1970.png,,OPTсчет100T,"24 февраля, 2019, 04:39",
8,/lol/lla-2019-opening/season/furious-gaming-vs-all-knights-78938,/media/flag/47.png,/media/flag/35.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,FGсчетAK,"24 февраля, 2019, 03:56",
9,/lol/lec-2019-spring/season/fnatic-vs-vitality-77930,/media/flag/96.png,/media/flag/18.png,/lol/lec-2019-spring/season,/media/tournament/_60/e1952.png,,FNCсчетVIT,"24 февраля, 2019, 02:55",
10,/lol/lla-2019-opening/season/kaos-latin-gamers-vs-xten-esports-78937,/media/flag/35.png,/media/flag/35.png,/lol/lla-2019-opening/season,/media/tournament/_60/e1988.png,,KLGсчетXTEN,"24 февраля, 2019, 02:48",
11,/lol/cblol-2019-summer/season/kabum-idm-gaming-vs-intz-e-sports-77115,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,KBMсчетINTZ,"24 февраля, 2019, 01:52",
12,/lol/lec-2019-spring/season/rogue-vs-splyce-77931,/media/flag/25.png,/media/flag/24.png,/lol/lec-2019-spring/season,/media/tournament/_60/e1952.png,,RGEсчетSPY,"24 февраля, 2019, 01:50",
13,/lol/cblol-2019-summer/season/progaming-vs-cnb-esports-club-77114,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,PRGсчетCNB,"24 февраля, 2019, 01:02",
14,/lol/lec-2019-spring/season/origen-vs-misfits-83008,/media/flag/8.png,/media/flag/96.png,/lol/lec-2019-spring/season,/media/tournament/_60/e1952.png,,OGсчетMSF,"24 февраля, 2019, 00:43",
15,/lol/lcl-2019-spring/season/dragon-army-vs-vega-squadron-82400,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,DAсчетVEG,"24 февраля, 2019, 00:31",
16,/lol/cblol-2019-summer/season/uppercut-esports-vs-redemption-esports-77113,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,UPсчетRDP,"24 февраля, 2019, 00:11",
17,/lol/lec-2019-spring/season/sk-gaming-vs-schalke-83007,/media/flag/5.png,/media/flag/5.png,/lol/lec-2019-spring/season,/media/tournament/_60/e1952.png,,SKсчетS04,"23 февраля, 2019, 23:39",
18,/lol/lcl-2019-spring/season/m19-vs-rox-82399,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,M19счетRoX,"23 февраля, 2019, 23:36",
19,/lol/cblol-2019-summer/season/keyd-stars-vs-flamengo-esports-77112,/media/flag/19.png,/media/flag/19.png,/lol/cblol-2019-summer/season,/media/tournament/_60/e1951.png,,VKсчетFLA,"23 февраля, 2019, 23:02",
0,/lol/lec-2019-spring/season/g2-esports-vs-excel-esports-83006,/media/flag/8.png,/media/flag/96.png,/lol/lec-2019-spring/season,/media/tournament/_60/e1952.png,,G2счетXL,"23 февраля, 2019, 22:31",
1,/lol/lcl-2019-spring/season/dragon-army-vs-just-82398,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,DAсчетJust,"23 февраля, 2019, 22:30",
2,/lol/lcl-2019-spring/season/vaevictis-vs-m19-82397,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,VAEсчетM19,"23 февраля, 2019, 21:43",
3,/lol/tcl-2019-winter/season/bursaspor-esports-vs-besiktas-83036,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,BURсчетBJK,"23 февраля, 2019, 20:49",
4,/lol/lcl-2019-spring/season/just-vs-gambit-esports-82396,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,JustсчетGMB,"23 февраля, 2019, 20:37",
5,/lol/tcl-2019-winter/season/supermassive-vs-dark-passage-83035,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,SUPсчетDP,"23 февраля, 2019, 19:59",
6,/lol/lms-2019-spring/season/alpha-esports-vs-ahq-78097,/media/flag/7.png,/media/flag/7.png,/lol/lms-2019-spring/season,/media/tournament/_60/e1971.png,,ALFсчетahq,"23 февраля, 2019, 19:56",
7,/lol/lcl-2019-spring/season/elements-pro-gaming-vs-vaevictis-82395,/media/flag/3.png,/media/flag/3.png,/lol/lcl-2019-spring/season,/media/tournament/_60/e2067.png,,EPGсчетVAE,"23 февраля, 2019, 19:32",
8,/lol/tcl-2019-winter/season/galatasaray-esports-vs-galakticos-83047,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,GSсчетGAL,"23 февраля, 2019, 18:58",
9,/lol/vcs-2019-spring/spring-split/ftv-esports-vs-phong-vu-buffalo-84324,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2019-spring/spring-split,/media/tournament/_60/e1974.png,,FTVсчетPVB,"23 февраля, 2019, 18:56",
10,/lol/lpl-2019-spring/season/rng-vs-topsports-gaming-77533,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,RNGсчетTOP,"23 февраля, 2019, 18:00",
11,/lol/tcl-2019-winter/season/royal-youth-vs-fenerbahce-83048,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,RYсчетFB,"23 февраля, 2019, 17:46",
12,/lol/lck-2019-spring/season/gen-g-vs-jin-air-77654,/media/flag/1.png,/media/flag/1.png,/lol/lck-2019-spring/season,/media/tournament/_60/e1829.png,,Gen.GсчетJAG,"23 февраля, 2019, 16:54",
13,/lol/tcl-2019-winter/season/hwa-gaming-vs-team-aurora-83049,/media/flag/38.png,/media/flag/38.png,/lol/tcl-2019-winter/season,/media/tournament/_60/e1985.png,,HWAсчетAUR,"23 февраля, 2019, 16:48",
14,/lol/lms-2019-spring/season/mad-team-vs-jt-78096,/media/flag/7.png,/media/flag/7.png,/lol/lms-2019-spring/season,/media/tournament/_60/e1971.png,,MADсчетJT,"23 февраля, 2019, 16:39",
15,/lol/lpl-2019-spring/season/lgd-vs-victory-five-77532,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,LGDсчетV5,"23 февраля, 2019, 16:00",
16,/lol/vcs-2019-spring/spring-split/cerberus-esports-vs-ffqtv-gaming-84323,/media/flag/46.png,/media/flag/46.png,/lol/vcs-2019-spring/spring-split,/media/tournament/_60/e1974.png,,CESсчетFFG,"23 февраля, 2019, 15:51",
17,/lol/opl-2019-split-1/season/dire-wolves-vs-legacy-esports-78776,/media/flag/32.png,/media/flag/32.png,/lol/opl-2019-split-1/season,/media/tournament/_60/e1986.png,,DWсчетLGC,"23 февраля, 2019, 14:46",
18,/lol/opl-2019-split-1/season/chiefs-vs-avant-garde-78775,/media/flag/32.png,/media/flag/32.png,/lol/opl-2019-split-1/season,/media/tournament/_60/e1986.png,,CHFсчетAV,"23 февраля, 2019, 13:54",
19,/lol/lck-2019-spring/season/sandbox-gaming-vs-king-zone-dragonx-77653,/media/flag/1.png,/media/flag/1.png,/lol/lck-2019-spring/season,/media/tournament/_60/e1829.png,,SBсчетKZ,"23 февраля, 2019, 13:13",
0,/lol/lpl-2019-spring/season/snake-vs-vici-77531,/media/flag/4.png,/media/flag/4.png,/lol/lpl-2019-spring/season,/media/tournament/_60/e1959.png,,SSсчетVG,"23 февраля, 2019, 13:00",
